Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-03 12:30:00-05:00,43.15999984741211,44.36690139770508,42.77000045776367,43.744998931884766,5672331,0.0,0.0
2025-12-03 13:30:00-05:00,43.75,43.91910171508789,42.974998474121094,43.539100646972656,2592663,0.0,0.0
2025-12-03 14:30:00-05:00,43.540000915527344,44.08000183105469,43.31999969482422,44.040000915527344,2317618,0.0,0.0
2025-12-03 15:30:00-05:00,44.029998779296875,44.11000061035156,43.68000030517578,43.94499969482422,2155566,0.0,0.0
2025-12-04 09:30:00-05:00,43.09000015258789,44.599998474121094,42.52000045776367,44.58000183105469,5555840,0.0,0.0
2025-12-04 10:30:00-05:00,44.57500076293945,45.60200119018555,44.38999938964844,45.490299224853516,4295096,0.0,0.0
2025-12-04 11:30:00-05:00,45.4900016784668,45.650001525878906,44.619998931884766,44.880001068115234,2876820,0.0,0.0
2025-12-04 12:30:00-05:00,44.880001068115234,45.38999938964844,44.54999923706055,45.23500061035156,2458010,0.0,0.0
2025-12-04 13:30:00-05:00,45.220001220703125,45.369998931884766,44.279998779296875,45.0,2114855,0.0,0.0
2025-12-04 14:30:00-05:00,44.98500061035156,46.279998779296875,44.900001525878906,46.220001220703125,3180139,0.0,0.0
2025-12-04 15:30:00-05:00,46.220001220703125,46.83000183105469,46.11000061035156,46.439998626708984,3852388,0.0,0.0
2025-12-05 09:30:00-05:00,45.599998474121094,46.0099983215332,44.04999923706055,45.77000045776367,6519912,0.0,0.0
2025-12-05 10:30:00-05:00,45.77000045776367,46.25,44.86000061035156,44.95500183105469,3916182,0.0,0.0
2025-12-05 11:30:00-05:00,44.95000076293945,45.224998474121094,44.29999923706055,44.75,2162681,0.0,0.0
2025-12-05 12:30:00-05:00,44.7599983215332,45.720001220703125,44.5797004699707,45.663299560546875,1870381,0.0,0.0
2025-12-05 13:30:00-05:00,45.630001068115234,45.75,44.650001525878906,45.0099983215332,1168571,0.0,0.0
2025-12-05 14:30:00-05:00,45.029998779296875,45.66999816894531,44.95000076293945,45.22999954223633,1544164,0.0,0.0
2025-12-05 15:30:00-05:00,45.220001220703125,45.301300048828125,44.54999923706055,44.70000076293945,2629347,0.0,0.0
2025-12-08 09:30:00-05:00,45.279998779296875,46.400001525878906,43.65999984741211,43.86000061035156,8114687,0.0,0.0
2025-12-08 10:30:00-05:00,43.869998931884766,45.130001068115234,43.619998931884766,45.04880142211914,3018367,0.0,0.0
2025-12-08 11:30:00-05:00,45.029998779296875,45.4900016784668,44.66999816894531,44.82500076293945,1521576,0.0,0.0
2025-12-08 12:30:00-05:00,44.810001373291016,45.560001373291016,44.54999923706055,45.06549835205078,1435310,0.0,0.0
2025-12-08 13:30:00-05:00,45.060001373291016,45.93989944458008,44.97999954223633,45.564998626708984,1464326,0.0,0.0
2025-12-08 14:30:00-05:00,45.560001373291016,46.29999923706055,45.39500045776367,46.15999984741211,2153838,0.0,0.0
2025-12-08 15:30:00-05:00,46.13999938964844,46.560001373291016,45.959999084472656,46.33000183105469,2013484,0.0,0.0
2025-12-09 09:30:00-05:00,46.34000015258789,47.849998474121094,45.20000076293945,47.165000915527344,7384144,0.0,0.0
2025-12-09 10:30:00-05:00,47.165000915527344,48.90999984741211,47.0099983215332,48.36000061035156,3767039,0.0,0.0
2025-12-09 11:30:00-05:00,48.36000061035156,48.540000915527344,47.2599983215332,47.31999969482422,2782161,0.0,0.0
2025-12-09 12:30:00-05:00,47.31999969482422,47.779998779296875,46.66999816894531,47.66999816894531,1833462,0.0,0.0
2025-12-09 13:30:00-05:00,47.66999816894531,47.69990158081055,46.630001068115234,47.21989822387695,1942492,0.0,0.0
2025-12-09 14:30:00-05:00,47.21989822387695,47.959999084472656,46.79999923706055,47.099998474121094,1575658,0.0,0.0
2025-12-09 15:30:00-05:00,47.099998474121094,47.119998931884766,46.34000015258789,46.81999969482422,2088449,0.0,0.0
2025-12-10 09:30:00-05:00,46.31999969482422,46.31999969482422,44.599998474121094,44.880001068115234,4810048,0.0,0.0
2025-12-10 10:30:00-05:00,44.869998931884766,45.060001373291016,44.15999984741211,44.92499923706055,2827915,0.0,0.0
2025-12-10 11:30:00-05:00,44.90999984741211,45.020301818847656,44.07040023803711,44.130001068115234,2001354,0.0,0.0
2025-12-10 12:30:00-05:00,44.11000061035156,44.83689880371094,44.06019973754883,44.58000183105469,999091,0.0,0.0
2025-12-10 13:30:00-05:00,44.56999969482422,45.869998931884766,44.25,45.47999954223633,2464214,0.0,0.0
2025-12-10 14:30:00-05:00,45.465599060058594,46.369998931884766,44.34000015258789,44.869998931884766,3845479,0.0,0.0
2025-12-10 15:30:00-05:00,44.87080001831055,44.88290023803711,43.849998474121094,43.88999938964844,2492419,0.0,0.0
2025-12-11 09:30:00-05:00,43.119998931884766,43.130001068115234,41.322601318359375,42.07500076293945,6754719,0.0,0.0
2025-12-11 10:30:00-05:00,42.06999969482422,42.17660140991211,40.86000061035156,41.599998474121094,3256465,0.0,0.0
2025-12-11 11:30:00-05:00,41.595001220703125,42.72999954223633,41.58000183105469,42.56999969482422,1849280,0.0,0.0
2025-12-11 12:30:00-05:00,42.58000183105469,42.939998626708984,42.375,42.7599983215332,1191141,0.0,0.0
2025-12-11 13:30:00-05:00,42.76499938964844,42.9900016784668,42.47999954223633,42.84000015258789,1378791,0.0,0.0
2025-12-11 14:30:00-05:00,42.84000015258789,43.845001220703125,42.7400016784668,43.72129821777344,1831151,0.0,0.0
2025-12-11 15:30:00-05:00,43.720001220703125,44.03519821166992,43.349998474121094,43.94499969482422,1511460,0.0,0.0
2025-12-12 09:30:00-05:00,43.209999084472656,44.16999816894531,42.65879821777344,42.65879821777344,3429141,0.0,0.0
2025-12-12 10:30:00-05:00,42.65999984741211,42.70500183105469,40.040000915527344,40.56999969482422,5472637,0.0,0.0
2025-12-12 11:30:00-05:00,40.58000183105469,41.09000015258789,39.31999969482422,40.307498931884766,6241861,0.0,0.0
2025-12-12 12:30:00-05:00,40.29999923706055,42.200199127197266,40.05139923095703,41.880001068115234,2595980,0.0,0.0
2025-12-12 13:30:00-05:00,41.880001068115234,42.43000030517578,41.72999954223633,41.90999984741211,1658184,0.0,0.0
2025-12-12 14:30:00-05:00,41.91999816894531,42.30500030517578,40.63999938964844,40.720001220703125,1904754,0.0,0.0
2025-12-12 15:30:00-05:00,40.71500015258789,40.75,39.97999954223633,40.13999938964844,2441587,0.0,0.0
2025-12-15 09:30:00-05:00,40.349998474121094,40.369998931884766,35.58000183105469,36.064998626708984,13432101,0.0,0.0
2025-12-15 10:30:00-05:00,36.060001373291016,37.29499816894531,35.95000076293945,36.930999755859375,5234391,0.0,0.0
2025-12-15 11:30:00-05:00,36.939998626708984,36.97589874267578,35.79999923706055,36.290000915527344,3102304,0.0,0.0
2025-12-15 12:30:00-05:00,36.2599983215332,36.40959930419922,35.720001220703125,35.959999084472656,2408805,0.0,0.0
2025-12-15 13:30:00-05:00,35.939998626708984,36.900001525878906,35.7400016784668,36.439998626708984,1899901,0.0,0.0
2025-12-15 14:30:00-05:00,36.43009948730469,36.66999816894531,35.58000183105469,35.72990036010742,2245256,0.0,0.0
2025-12-15 15:30:00-05:00,35.72999954223633,35.80500030517578,35.36000061035156,35.47999954223633,3363581,0.0,0.0
2025-12-16 09:30:00-05:00,34.88999938964844,35.86000061035156,33.34000015258789,34.349998474121094,11278639,0.0,0.0
2025-12-16 10:30:00-05:00,34.33000183105469,34.560001373291016,33.599998474121094,34.2599983215332,3670369,0.0,0.0
2025-12-16 11:30:00-05:00,34.2400016784668,34.90999984741211,33.930999755859375,34.46500015258789,2842512,0.0,0.0
2025-12-16 12:30:00-05:00,34.45000076293945,34.75,34.130001068115234,34.3650016784668,2235378,0.0,0.0
2025-12-16 13:30:00-05:00,34.369998931884766,35.040000915527344,34.369998931884766,34.849998474121094,2107377,0.0,0.0
2025-12-16 14:30:00-05:00,34.849998474121094,36.13999938964844,34.75,35.854400634765625,3214589,0.0,0.0
2025-12-16 15:30:00-05:00,35.849998474121094,36.75519943237305,35.810001373291016,36.57979965209961,5420027,0.0,0.0
2025-12-17 09:30:00-05:00,37.20500183105469,37.38999938964844,35.439998626708984,36.619998931884766,6734537,0.0,0.0
2025-12-17 10:30:00-05:00,36.619998931884766,36.72999954223633,35.130001068115234,35.494998931884766,3393922,0.0,0.0
2025-12-17 11:30:00-05:00,35.47999954223633,35.98939895629883,35.06999969482422,35.77000045776367,1911645,0.0,0.0
2025-12-17 12:30:00-05:00,35.779998779296875,35.939998626708984,35.20000076293945,35.2599983215332,1385497,0.0,0.0
2025-12-17 13:30:00-05:00,35.25559997558594,35.37329864501953,34.83000183105469,34.959999084472656,1602130,0.0,0.0
2025-12-17 14:30:00-05:00,34.974998474121094,35.040000915527344,34.060001373291016,34.099998474121094,2672728,0.0,0.0
2025-12-17 15:30:00-05:00,34.119998931884766,34.16999816894531,33.611000061035156,33.7599983215332,2924322,0.0,0.0
2025-12-18 09:30:00-05:00,35.65999984741211,36.900001525878906,35.070098876953125,36.14500045776367,7226629,0.0,0.0
2025-12-18 10:30:00-05:00,36.119998931884766,36.92499923706055,35.510101318359375,35.560001373291016,3113873,0.0,0.0
2025-12-18 11:30:00-05:00,35.560001373291016,36.505001068115234,35.529998779296875,35.920101165771484,2348165,0.0,0.0
2025-12-18 12:30:00-05:00,35.91999816894531,36.540000915527344,35.70000076293945,36.1156005859375,1576655,0.0,0.0
2025-12-18 13:30:00-05:00,36.130001068115234,36.349998474121094,35.7599983215332,35.9900016784668,1241755,0.0,0.0
2025-12-18 14:30:00-05:00,35.970001220703125,36.279998779296875,35.4202995300293,36.07500076293945,1877198,0.0,0.0
2025-12-18 15:30:00-05:00,36.06999969482422,36.27989959716797,35.7400016784668,35.78499984741211,1380315,0.0,0.0
2025-12-19 09:30:00-05:00,36.900001525878906,38.31999969482422,36.689998626708984,37.9900016784668,5722107,0.0,0.0
2025-12-19 10:30:00-05:00,37.97999954223633,38.904998779296875,37.649898529052734,38.866600036621094,2717895,0.0,0.0
2025-12-19 11:30:00-05:00,38.869998931884766,39.16999816894531,38.18000030517578,38.650001525878906,2160193,0.0,0.0
2025-12-19 12:30:00-05:00,38.63999938964844,38.91999816894531,38.529998779296875,38.834999084472656,1244690,0.0,0.0
2025-12-19 13:30:00-05:00,38.849998474121094,39.10969924926758,38.529998779296875,39.04999923706055,1761960,0.0,0.0
2025-12-19 14:30:00-05:00,39.04999923706055,39.939998626708984,38.95000076293945,39.85770034790039,2038244,0.0,0.0
2025-12-19 15:30:00-05:00,39.84000015258789,40.36000061035156,39.69499969482422,39.95000076293945,3037841,0.0,0.0
2025-12-22 09:30:00-05:00,42.0620002746582,43.52000045776367,41.130001068115234,42.38999938964844,9991639,0.0,0.0
2025-12-22 10:30:00-05:00,42.400001525878906,42.525001525878906,41.40999984741211,41.81999969482422,3546355,0.0,0.0
2025-12-22 11:30:00-05:00,41.79999923706055,42.31999969482422,41.54999923706055,41.77000045776367,1982428,0.0,0.0
2025-12-22 12:30:00-05:00,41.77000045776367,42.020301818847656,41.33000183105469,41.563201904296875,1413922,0.0,0.0
2025-12-22 13:30:00-05:00,41.56999969482422,41.6593017578125,41.11000061035156,41.420501708984375,1341741,0.0,0.0
2025-12-22 14:30:00-05:00,41.43000030517578,41.84000015258789,41.0099983215332,41.64899826049805,1547726,0.0,0.0
2025-12-22 15:30:00-05:00,41.630001068115234,42.099998474121094,41.58000183105469,42.040000915527344,1955754,0.0,0.0
2025-12-23 09:30:00-05:00,41.209999084472656,42.58000183105469,40.91999816894531,42.05500030517578,5791590,0.0,0.0
2025-12-23 10:30:00-05:00,42.08000183105469,42.52000045776367,41.689998626708984,42.19499969482422,1862970,0.0,0.0
2025-12-23 11:30:00-05:00,42.16999816894531,43.369998931884766,42.09000015258789,42.6349983215332,2340505,0.0,0.0
2025-12-23 12:30:00-05:00,42.63999938964844,42.959999084472656,41.97999954223633,42.6349983215332,1199414,0.0,0.0
2025-12-23 13:30:00-05:00,42.650001525878906,42.880001068115234,41.630001068115234,41.68000030517578,1191734,0.0,0.0
2025-12-23 14:30:00-05:00,41.6609992980957,42.269901275634766,41.170101165771484,41.849998474121094,1795922,0.0,0.0
2025-12-23 15:30:00-05:00,41.83440017700195,42.2765998840332,41.7599983215332,42.06999969482422,1246142,0.0,0.0
2025-12-24 09:30:00-05:00,41.67499923706055,42.88999938964844,40.849998474121094,41.25,3828284,0.0,0.0
2025-12-24 10:30:00-05:00,41.244998931884766,41.77799987792969,41.220001220703125,41.435001373291016,1508788,0.0,0.0
2025-12-24 11:30:00-05:00,41.43000030517578,41.849998474121094,41.27000045776367,41.7400016784668,1107653,0.0,0.0
2025-12-26 09:30:00-05:00,41.89659881591797,42.63999938964844,39.529998779296875,40.16999816894531,5049312,0.0,0.0
2025-12-26 10:30:00-05:00,40.15999984741211,41.56999969482422,39.900001525878906,41.540000915527344,2264314,0.0,0.0
2025-12-26 11:30:00-05:00,41.540000915527344,41.84000015258789,41.099998474121094,41.47829818725586,1536027,0.0,0.0
2025-12-26 12:30:00-05:00,41.47999954223633,41.779998779296875,41.310001373291016,41.43000030517578,1000224,0.0,0.0
2025-12-26 13:30:00-05:00,41.43000030517578,41.49909973144531,40.900001525878906,40.93960189819336,893276,0.0,0.0
2025-12-26 14:30:00-05:00,40.939998626708984,41.349998474121094,40.5099983215332,40.619998931884766,1139377,0.0,0.0
2025-12-26 15:30:00-05:00,40.608001708984375,40.810001373291016,40.150001525878906,40.29999923706055,6778040,0.0,0.0
2025-12-29 09:30:00-05:00,39.301998138427734,42.290000915527344,39.06999969482422,40.56999969482422,6361836,0.0,0.0
2025-12-29 10:30:00-05:00,40.560001373291016,40.65999984741211,40.04999923706055,40.34000015258789,1969623,0.0,0.0
2025-12-29 11:30:00-05:00,40.33000183105469,40.45800018310547,39.90999984741211,40.02000045776367,1187393,0.0,0.0
2025-12-29 12:30:00-05:00,40.025001525878906,40.54999923706055,39.93000030517578,39.96820068359375,1001872,0.0,0.0
2025-12-29 13:30:00-05:00,39.959999084472656,40.09000015258789,39.452999114990234,39.62839889526367,1104284,0.0,0.0
2025-12-29 14:30:00-05:00,39.63999938964844,39.97999954223633,39.494998931884766,39.6713981628418,1039298,0.0,0.0
2025-12-29 15:30:00-05:00,39.689998626708984,39.70000076293945,39.220001220703125,39.380001068115234,1515536,0.0,0.0
2025-12-30 09:30:00-05:00,39.209999084472656,39.900001525878906,38.119998931884766,38.7327995300293,4031615,0.0,0.0
2025-12-30 10:30:00-05:00,38.7400016784668,39.720001220703125,38.660099029541016,39.595001220703125,1956095,0.0,0.0
2025-12-30 11:30:00-05:00,39.59000015258789,39.720001220703125,39.010101318359375,39.13999938964844,1089936,0.0,0.0
2025-12-30 12:30:00-05:00,39.13999938964844,39.31990051269531,38.689998626708984,39.029998779296875,1222745,0.0,0.0
2025-12-30 13:30:00-05:00,39.040000915527344,39.19580078125,38.730098724365234,38.98590087890625,921341,0.0,0.0
2025-12-30 14:30:00-05:00,38.974998474121094,39.13990020751953,38.560001373291016,38.5713005065918,1548418,0.0,0.0
2025-12-30 15:30:00-05:00,38.58000183105469,38.70000076293945,38.23500061035156,38.290000915527344,1418831,0.0,0.0
2025-12-31 09:30:00-05:00,38.589900970458984,39.029998779296875,37.560001373291016,37.91999816894531,4310969,0.0,0.0
2025-12-31 10:30:00-05:00,37.92499923706055,38.52000045776367,37.83000183105469,38.2400016784668,2652985,0.0,0.0
2025-12-31 11:30:00-05:00,38.25,38.404998779296875,37.96620178222656,38.11869812011719,1819437,0.0,0.0
2025-12-31 12:30:00-05:00,38.130001068115234,38.29800033569336,37.92070007324219,37.93000030517578,1178780,0.0,0.0
2025-12-31 13:30:00-05:00,37.935001373291016,37.967201232910156,37.5099983215332,37.558998107910156,1344298,0.0,0.0
2025-12-31 14:30:00-05:00,37.560001373291016,37.630001068115234,37.20000076293945,37.3489990234375,1623500,0.0,0.0
2025-12-31 15:30:00-05:00,37.349998474121094,37.94499969482422,37.209999084472656,37.779998779296875,2089024,0.0,0.0
2026-01-02 09:30:00-05:00,39.16999816894531,40.439998626708984,38.06999969482422,39.72999954223633,5670322,0.0,0.0
2026-01-02 10:30:00-05:00,39.720001220703125,41.689998626708984,39.63999938964844,41.570899963378906,3875865,0.0,0.0
2026-01-02 11:30:00-05:00,41.56999969482422,42.119998931884766,41.400001525878906,41.93000030517578,2262744,0.0,0.0
2026-01-02 12:30:00-05:00,41.93000030517578,42.40999984741211,41.730098724365234,42.349998474121094,1634031,0.0,0.0
2026-01-02 13:30:00-05:00,42.36000061035156,42.599998474121094,41.97999954223633,42.27510070800781,1643050,0.0,0.0
2026-01-02 14:30:00-05:00,42.279998779296875,42.52000045776367,41.880001068115234,42.47999954223633,1416840,0.0,0.0
2026-01-02 15:30:00-05:00,42.4900016784668,42.75,42.369998931884766,42.72999954223633,2309196,0.0,0.0
2026-01-05 09:30:00-05:00,44.40999984741211,45.75,44.16999816894531,45.53499984741211,9562638,0.0,0.0
2026-01-05 10:30:00-05:00,45.54999923706055,47.279998779296875,45.529998779296875,47.01250076293945,6597394,0.0,0.0
2026-01-05 11:30:00-05:00,47.0,47.635101318359375,46.402000427246094,46.970001220703125,3193045,0.0,0.0
2026-01-05 12:30:00-05:00,46.970001220703125,47.2599983215332,46.5099983215332,46.779998779296875,2832283,0.0,0.0
2026-01-05 13:30:00-05:00,46.77000045776367,47.869998931884766,46.63999938964844,47.6349983215332,2813574,0.0,0.0
2026-01-05 14:30:00-05:00,47.630001068115234,48.25,47.25,48.220001220703125,3067823,0.0,0.0
2026-01-05 15:30:00-05:00,48.220001220703125,48.290000915527344,47.650001525878906,48.2400016784668,2914090,0.0,0.0
2026-01-06 09:30:00-05:00,47.231998443603516,47.900001525878906,45.89970016479492,46.544700622558594,7100486,0.0,0.0
2026-01-06 10:30:00-05:00,46.54999923706055,46.564998626708984,44.900001525878906,45.04999923706055,3480535,0.0,0.0
2026-01-06 11:30:00-05:00,45.040000915527344,45.09280014038086,44.099998474121094,44.36800003051758,3362291,0.0,0.0
2026-01-06 12:30:00-05:00,44.380001068115234,44.45000076293945,43.18000030517578,43.54999923706055,3392252,0.0,0.0
2026-01-06 13:30:00-05:00,43.560001373291016,44.68000030517578,43.340301513671875,44.650001525878906,3315091,0.0,0.0
2026-01-06 14:30:00-05:00,45.12590026855469,46.227298736572266,44.875,46.21889877319336,3637934,0.0,0.0
2026-01-06 15:30:00-05:00,46.214599609375,46.220001220703125,45.630001068115234,45.87739944458008,1591761,0.0,0.0
2026-01-07 09:30:00-05:00,45.529998779296875,46.6327018737793,44.11000061035156,44.53499984741211,4901062,0.0,0.0
2026-01-07 10:30:00-05:00,44.52000045776367,45.7599983215332,44.18009948730469,45.642799377441406,2672780,0.0,0.0
2026-01-07 11:30:00-05:00,45.630001068115234,46.09000015258789,45.209999084472656,45.51499938964844,1624687,0.0,0.0
2026-01-07 12:30:00-05:00,45.500099182128906,45.7599983215332,45.06999969482422,45.2400016784668,1164978,0.0,0.0
2026-01-07 13:30:00-05:00,45.2400016784668,45.2599983215332,44.63100051879883,45.080101013183594,1269472,0.0,0.0
2026-01-07 14:30:00-05:00,45.070098876953125,45.38999938964844,44.08000183105469,44.1349983215332,1423664,0.0,0.0
2026-01-07 15:30:00-05:00,44.130001068115234,44.16999816894531,43.599998474121094,43.625,1814807,0.0,0.0
2026-01-08 09:30:00-05:00,43.2599983215332,46.1879997253418,42.54999923706055,46.11009979248047,7242960,0.0,0.0
2026-01-08 10:30:00-05:00,46.11949920654297,46.630001068115234,45.18000030517578,46.619998931884766,4113139,0.0,0.0
2026-01-08 11:30:00-05:00,46.61000061035156,47.57500076293945,46.220001220703125,46.77000045776367,3138048,0.0,0.0
2026-01-08 12:30:00-05:00,46.7849006652832,47.279701232910156,46.16999816894531,47.19419860839844,2487736,0.0,0.0
2026-01-08 13:30:00-05:00,47.209999084472656,47.29999923706055,46.29999923706055,46.974998474121094,1915543,0.0,0.0
2026-01-08 14:30:00-05:00,46.97999954223633,47.11000061035156,44.959999084472656,45.310001373291016,2926203,0.0,0.0
2026-01-08 15:30:00-05:00,45.31999969482422,45.961299896240234,45.190101623535156,45.68000030517578,1909243,0.0,0.0
2026-01-09 09:30:00-05:00,46.25,48.86000061035156,45.720001220703125,48.83000183105469,8437324,0.0,0.0
2026-01-09 10:30:00-05:00,48.83000183105469,50.099998474121094,48.29999923706055,49.02000045776367,9017286,0.0,0.0
2026-01-09 11:30:00-05:00,49.000701904296875,49.18349838256836,48.223201751708984,48.92490005493164,2648196,0.0,0.0
2026-01-09 12:30:00-05:00,48.927799224853516,48.95669937133789,47.279998779296875,47.41999816894531,2330928,0.0,0.0
2026-01-09 13:30:00-05:00,47.40999984741211,47.97999954223633,46.790000915527344,46.88090133666992,2622551,0.0,0.0
2026-01-09 14:30:00-05:00,46.90039825439453,47.36000061035156,46.25,46.775001525878906,2364756,0.0,0.0
2026-01-09 15:30:00-05:00,46.7599983215332,47.029998779296875,46.0099983215332,46.0099983215332,1775764,0.0,0.0
2026-01-12 09:30:00-05:00,46.724998474121094,49.88999938964844,45.849998474121094,48.869998931884766,11662052,0.0,0.0
2026-01-12 10:30:00-05:00,48.869998931884766,50.36000061035156,48.31999969482422,49.980098724365234,5927287,0.0,0.0
2026-01-12 11:30:00-05:00,49.959999084472656,50.85499954223633,49.459999084472656,49.709999084472656,4583536,0.0,0.0
2026-01-12 12:30:00-05:00,49.709999084472656,50.833499908447266,49.459999084472656,50.66999816894531,3221341,0.0,0.0
2026-01-12 13:30:00-05:00,50.67409896850586,51.4900016784668,50.45000076293945,50.61000061035156,3380042,0.0,0.0
2026-01-12 14:30:00-05:00,50.60179901123047,51.625,50.5098991394043,51.349998474121094,4403440,0.0,0.0
2026-01-12 15:30:00-05:00,51.310001373291016,51.5099983215332,50.27000045776367,50.314998626708984,3028655,0.0,0.0
2026-01-13 09:30:00-05:00,50.71500015258789,51.84000015258789,49.81999969482422,50.09000015258789,10156573,0.0,0.0
2026-01-13 10:30:00-05:00,50.08000183105469,51.150001525878906,49.939998626708984,50.61000061035156,4116083,0.0,0.0
2026-01-13 11:30:00-05:00,50.599998474121094,51.20000076293945,50.220001220703125,51.059200286865234,3000895,0.0,0.0
2026-01-13 12:30:00-05:00,51.060001373291016,51.290000915527344,50.5,51.23500061035156,2257129,0.0,0.0
2026-01-13 13:30:00-05:00,51.244998931884766,51.68000030517578,50.79999923706055,51.489898681640625,2594505,0.0,0.0
2026-01-13 14:30:00-05:00,51.48500061035156,52.7400016784668,51.31999969482422,52.56999969482422,3529989,0.0,0.0
2026-01-13 15:30:00-05:00,52.564998626708984,53.0,52.12379837036133,52.97999954223633,2918096,0.0,0.0
2026-01-14 09:30:00-05:00,52.470001220703125,52.810001373291016,50.81999969482422,51.80500030517578,9490554,0.0,0.0
2026-01-14 10:30:00-05:00,51.79249954223633,53.5099983215332,51.43000030517578,53.31010055541992,4750810,0.0,0.0
2026-01-14 11:30:00-05:00,53.31999969482422,53.6593017578125,52.20000076293945,52.9900016784668,3210147,0.0,0.0
2026-01-14 12:30:00-05:00,52.9900016784668,53.18000030517578,51.87009811401367,52.560001373291016,2466224,0.0,0.0
2026-01-14 13:30:00-05:00,52.58000183105469,52.959999084472656,51.779998779296875,52.68000030517578,1928938,0.0,0.0
2026-01-14 14:30:00-05:00,52.68000030517578,52.75,51.599998474121094,52.19499969482422,2874921,0.0,0.0
2026-01-14 15:30:00-05:00,52.189998626708984,52.88999938964844,52.130001068115234,52.869998931884766,2086519,0.0,0.0
2026-01-15 09:30:00-05:00,53.150001525878906,53.400001525878906,50.75,51.255001068115234,7356561,0.0,0.0
2026-01-15 10:30:00-05:00,51.279998779296875,52.86000061035156,51.138999938964844,52.43000030517578,3212584,0.0,0.0
2026-01-15 11:30:00-05:00,52.42129898071289,53.654998779296875,52.220001220703125,53.52980041503906,2409279,0.0,0.0
2026-01-15 12:30:00-05:00,53.525001525878906,53.9900016784668,52.439998626708984,52.880001068115234,2997400,0.0,0.0
2026-01-15 13:30:00-05:00,52.869998931884766,54.63999938964844,52.84000015258789,54.224998474121094,3526990,0.0,0.0
2026-01-15 14:30:00-05:00,54.230899810791016,54.369998931884766,52.81999969482422,52.875,2705529,0.0,0.0
2026-01-15 15:30:00-05:00,52.84000015258789,53.130001068115234,51.84000015258789,51.880001068115234,2365530,0.0,0.0
2026-01-16 09:30:00-05:00,52.380001068115234,55.959999084472656,52.08000183105469,55.37580108642578,9877331,0.0,0.0
2026-01-16 10:30:00-05:00,55.369998931884766,57.0099983215332,53.959999084472656,56.94499969482422,6516190,0.0,0.0
2026-01-16 11:30:00-05:00,56.95000076293945,57.959999084472656,56.584999084472656,57.04010009765625,4711655,0.0,0.0
2026-01-16 12:30:00-05:00,57.040000915527344,58.560001373291016,56.86000061035156,58.459999084472656,3937698,0.0,0.0
2026-01-16 13:30:00-05:00,58.45000076293945,58.75,57.390098571777344,57.77000045776367,3574628,0.0,0.0
2026-01-16 14:30:00-05:00,57.75,58.72999954223633,57.369998931884766,58.320098876953125,3434101,0.0,0.0
2026-01-16 15:30:00-05:00,58.29999923706055,58.630001068115234,57.310001373291016,57.869998931884766,18249569,0.0,0.0
2026-01-20 09:30:00-05:00,54.88750076293945,55.25,53.33000183105469,54.820098876953125,11669466,0.0,0.0
2026-01-20 10:30:00-05:00,54.84040069580078,57.649898529052734,54.540000915527344,57.08000183105469,5445106,0.0,0.0
2026-01-20 11:30:00-05:00,57.01060104370117,57.41999816894531,56.220001220703125,56.44850158691406,2759092,0.0,0.0
